ts_code,symbol,name,market,area,industry,ths_industry,ths_concepts,pe,pb,total_mv,circ_mv,turnover_rate,turnover_rate_f,list_date,cr_end_date,current_ratio,fcf_end_date,fcf
300153.SZ,300153,科泰电源,创业板,上海,电气设备,工业(A股),融资融券|互联网金融|一带一路|核电|阿里巴巴概念|深股通|锂电池概念|腾讯概念|百度概念|华为概念|长三角一体化|数据中心|储能|专精特新,182.8634,9.9395,931520.0,926658.9735,3.5852,5.2331,20101229,,,,
002526.SZ,002526,山东矿机,主板,山东,工程机械,工业(A股),融资融券|高端装备|手机游戏|机器人概念|无人机|网络游戏|深股通|人工智能|智能物流|可降解塑料|煤炭概念|减速器|新型工业化|低空经济,47.4048,1.7902,581190.7905,577373.5268,6.375,8.0906,20101217,20260331,1.7393,20260331,-108321451.43
002532.SZ,002532,天山铝业,主板,新疆,铝,原材料(A股),中证500成份股|融资融券|新疆振兴|深股通|锂电池概念|钠离子电池|俄乌冲突概念|西部大开发|回购增持再贷款概念|2026一季报预增,15.8235,2.5266,7623530.5225,6763994.2234,3.1326,4.3889,20101231,20260331,1.0059,20260331,2075016309.5599997
002534.SZ,002534,西子洁能,主板,浙江,专用机械,工业(A股),融资融券|固废处理|创投|高端装备|一带一路|光伏概念|大飞机|核电|深股通|燃料电池|碳中和|储能|绿色电力|钒电池|钙钛矿电池|光热发电|商业航天|回购增持再贷款概念,39.0608,3.009,1705307.7611,1683740.0039,3.4699,10.531,20110110,20260331,1.3825,20260331,35059266.98
002531.SZ,002531,天顺风能,主板,江苏,电气设备,工业(A股),融资融券|海工装备|风电|深股通|氢能源|绿色电力,,2.5225,2186801.3268,2174517.7089,3.7206,7.5558,20101231,20260331,1.1249,20260331,-1125041003.8899999
300169.SZ,300169,天晟新材,创业板,江苏,塑料,原材料(A股),建筑节能|新能源汽车|医疗器械概念|风电|军工|锂电池概念|OLED|小米概念|华为概念|柔性屏(折叠屏)|露营经济,155.2247,18.9188,202678.121,180136.2619,3.1316,3.199,20110125,,,,
300162.SZ,300162,雷曼光电,创业板,深圳,元器件,信息技术(A股),安防|智能家居|在线教育|粤港澳大湾区|足球概念|体育产业|人工智能|消费电子概念|柔性屏(折叠屏)|人民币贬值受益|MiniLED|专精特新|元宇宙|海峡两岸|MicroLED概念|先进封装|商业航天|DeepSeek概念,,5.7891,478241.4342,390064.4292,36.3993,42.5791,20110113,,,,
300161.SZ,300161,华中数控,创业板,湖北,机床制造,工业(A股),高端装备|新能源汽车|机器人概念|职业教育|阿里巴巴概念|深股通|军工|锂电池概念|人工智能|智能物流|工业互联网|数字孪生|航空发动机|数据中心|工业母机|新型工业化,444.8751,4.7035,726038.4945,712509.1832,3.3386,4.9674,20110113,,,,
002540.SZ,002540,亚太科技,主板,江苏,铝,原材料(A股),新能源汽车|3D打印|大飞机|深股通|军工|比亚迪概念|汽车热管理|商业航天,16.6957,1.2529,710649.7199,487458.264,1.3329,1.9066,20110118,20260331,3.337,20260331,-219707887.5
002702.SZ,002702,海欣食品,主板,福建,食品,日常消费品(A股),福建自贸区|人造肉|网红经济|海峡两岸|预制菜,,2.8787,298443.12,246345.3938,2.5493,3.387,20121011,20260331,1.3217,20260331,111784317.61
002567.SZ,002567,唐人神,主板,湖南,饲料,日常消费品(A股),融资融券|猪肉|深股通|养鸡|人造肉|预制菜|合成生物|回购增持再贷款概念,,1.3103,544559.5293,544033.24,1.0049,1.1323,20110325,20260331,0.864,20260331,-11264337.509999998
601933.SH,601933,永辉超市,主板,福建,超市连锁,日常消费品(A股),融资融券|冷链物流|沪股通|福建自贸区|跨境电商|股权转让(并购重组)|腾讯概念|海峡两岸|预制菜|统一大市场|IP经济(谷子经济),,15.2652,3267013.3175,3267013.3175,2.3994,5.1733,20101215,20260331,0.5509,,
300191.SZ,300191,潜能恒信,创业板,北京,石油开采,能源(A股),融资融券|新疆振兴|海工装备|天然气|深股通|可燃冰|俄乌冲突概念,248.8184,9.3567,1081920.0,747860.295,5.468,7.0652,20110316,,,,
300159.SZ,300159,*ST新研,创业板,新疆,农用机械,工业(A股),新疆振兴|海工装备|无人机|大飞机|核电|卫星导航|ST板块|军工|乡村振兴|农机|股权转让(并购重组)|军民融合|航空发动机|专精特新|国企改革|成飞概念|可控核聚变|低空经济|商业航天|西部大开发,306.6739,4.7349,1322749.2545,740623.5756,2.5525,2.8209,20110107,,,,
300165.SZ,300165,天瑞仪器,创业板,江苏,电器仪表,信息技术(A股),食品安全|污水处理|医疗器械概念|无人机|锂电池概念|摘帽|华为概念|工业大麻|氢能源|专精特新|土壤修复,,3.0041,317127.504,269142.1946,4.8191,5.7131,20110125,,,,
300223.SZ,300223,北京君正,创业板,北京,半导体,信息技术(A股),中证500成份股|物联网|融资融券|安防|智能家居|京津冀一体化|机器人概念|3D打印|家用电器|汽车电子|深股通|人工智能|无人驾驶|OLED|芯片概念|区块链|人脸识别|智能音箱|小米概念|消费电子概念|人民币贬值受益|MiniLED|抖音概念(字节概念)|鸿蒙概念|MCU芯片|汽车芯片|传感器|机器视觉|毫米波雷达|存储芯片|智能座舱|AI眼镜,191.8743,5.7097,7218809.2161,6291735.9516,14.1576,14.7803,20110531,,,,
002535.SZ,002535,林州重机,主板,河南,工程机械,工业(A股),安防|高端装备|军工|蚂蚁集团概念|燃料电池|煤炭概念|储能,,4.0682,242108.2883,225382.15,2.4738,3.8099,20110111,20260331,0.6187,20260331,62169947.26
002609.SZ,002609,捷顺科技,主板,深圳,软件服务,信息技术(A股),智慧城市|充电桩|粤港澳大湾区|车联网(车路协同)|深股通|人工智能|蚂蚁集团概念|腾讯概念|百度概念|华为概念|储能|鸿蒙概念|数字经济|新型城镇化|高压快充|数据要素|DeepSeek概念|2025年报预增,83.8025,2.22,532767.3603,379936.0104,1.4802,2.1139,20110815,20260331,1.7815,20260331,32346083.939999998
300164.SZ,300164,通源石油,创业板,陕西,石油开采,能源(A股),新疆振兴|页岩气|天然气|一带一路|人民币贬值受益|碳中和|俄乌冲突概念|西部大开发,167.6054,4.458,613762.35,608288.8415,11.1777,12.4893,20110113,,,,
300163.SZ,300163,先锋新材,创业板,浙江,家居用品,工业(A股),建筑节能|摘帽|人民币贬值受益|专精特新,43.746,5.5654,305730.0,294504.5761,14.2709,15.17,20110113,,,,
300160.SZ,300160,秀强股份,创业板,江苏,家用电器,原材料(A股),物联网|充电桩|特斯拉概念|家用电器|光伏建筑一体化|国企改革,19.5325,1.4398,377197.7905,371933.8443,1.0236,1.6257,20110113,,,,
002536.SZ,002536,飞龙股份,主板,河南,汽车配件,非日常生活消费品(A股),融资融券|新能源汽车|充电桩|特斯拉概念|一带一路|机器人概念|汽车电子|无人机|深股通|芯片概念|燃料电池|华为概念|人民币贬值受益|数据中心|储能|海峡两岸|汽车热管理|液冷服务器|长安汽车概念|小米汽车|低空经济,77.3519,6.9802,2451461.8123,2321870.5849,8.0394,12.3069,20110111,20260331,1.3462,20260331,-302742295.93
002557.SZ,002557,洽洽食品,主板,安徽,食品,日常消费品(A股),融资融券|乳业|深股通|农业种植|回购增持再贷款概念,33.6923,1.9672,1072918.8877,1070624.549,0.9783,1.706,20110302,20260331,1.8555,20260331,7774611.379999995
002539.SZ,002539,云图控股,主板,四川,农药化肥,原材料(A股),融资融券|生态农业|深股通|乡村振兴|锂电池概念|电子竞技|玉米|农业种植|磷化工|硅能源|化肥|西部大开发,18.9391,1.6124,1566417.7193,1154062.3316,2.4052,2.8141,20110118,20260331,1.0791,20260331,-1256298525.75
601890.SH,601890,亚星锚链,主板,江苏,船舶,工业(A股),融资融券|海工装备|高端装备|沪股通|风电|军工|军民融合|国产航母,28.5617,2.3286,906633.0,906633.0,2.4701,3.8416,20101228,20260331,3.1354,,
002533.SZ,002533,金杯电工,主板,湖南,电气设备,工业(A股),智能电网|融资融券|特高压|新能源汽车|充电桩|特斯拉概念|一带一路|冷链物流|机器人概念|光伏概念|高铁|核电|水利|风电|深股通|华为概念|数据中心|储能|柔性直流输电|比亚迪概念|高压快充|超导概念|长安汽车概念|可控核聚变|高股息精选|雅下水电概念,15.9655,2.2856,957793.0859,832127.2901,2.2634,3.0224,20101231,20260331,1.4137,20260331,-2330579094.6000004
300170.SZ,300170,汉得信息,创业板,上海,软件服务,信息技术(A股),融资融券|智能医疗|互联网金融|网络安全|阿里巴巴概念|跨境电商|车联网(车路协同)|深股通|人工智能|区块链|智能物流|腾讯概念|工业互联网|小米概念|百度概念|华为概念|长三角一体化|数据中心|C2M概念|抖音概念(字节概念)|鸿蒙概念|海峡两岸|数据安全|虚拟数字人|数字经济|信创|AIGC概念|ChatGPT概念|ERP概念|数据要素|英伟达概念|华为昇腾|多模态AI|低空经济|财税数字化|智谱AI|AI智能体|DeepSeek概念|云计算|中国AI 50|AI应用,88.7525,3.5335,2011121.9121,1919471.7537,5.3304,5.4039,20110201,,,,
300174.SZ,300174,元力股份,创业板,福建,化工原料,原材料(A股),融资融券|PM2.5|深股通|股权转让(并购重组)|超级电容|储能|海峡两岸,34.5704,2.259,788879.6398,784513.4148,13.3831,17.3304,20110201,,,,
300166.SZ,300166,东方国信,创业板,北京,软件服务,信息技术(A股),物联网|融资融券|智慧城市|海工装备|互联网金融|京津冀一体化|5G|职业教育|深股通|乡村振兴|虚拟现实|人工智能|区块链|互联网保险|工业互联网|华为概念|数字孪生|数字乡村|数据中心|碳中和|鸿蒙概念|元宇宙|数据安全|虚拟数字人|智慧政务|东数西算(算力)|电子身份证|数字经济|华为鲲鹏|华为欧拉|机器视觉|虚拟电厂|信创|Web3.0|AIGC概念|ChatGPT概念|数字水印|时空大数据|MLOps概念|数据要素|算力租赁|新型工业化|华为昇腾|多模态AI|人形机器人|AI手机|AI语料|AI智能体|DeepSeek概念|云计算|AI应用,,3.5302,2013302.4825,1601382.1136,14.622,16.0984,20110125,,,,
300167.SZ,300167,ST迪威迅,创业板,深圳,软件服务,信息技术(A股),智慧城市|安防|在线教育|ST板块|军工|股权转让(并购重组)|智能物流|华为概念|氢能源|横琴新区|数据中心|虚拟数字人|智慧政务|东数西算(算力)|信创|算力租赁|AI智能体,,19.0906,218998.4537,188727.305,1.2661,1.3755,20110125,,,,
002537.SZ,002537,海联金汇,主板,山东,汽车配件,非日常生活消费品(A股),移动支付|融资融券|新能源汽车|互联网金融|特斯拉概念|冷链物流|家用电器|5G|跨境电商|深股通|蚂蚁集团概念|区块链|华为概念|华为汽车|数字货币|NFT概念|元宇宙|数字经济|比亚迪概念|2025年报预增,26.2996,1.7999,790113.2694,786871.4284,1.9026,2.5424,20110110,20260331,1.573,20260331,-247058850.64000002
300172.SZ,300172,中电环保,创业板,江苏,环境保护,工业(A股),物联网|固废处理|污水处理|高端装备|一带一路|PM2.5|核电|PPP概念|盐湖提锂|专精特新|净水概念|土壤修复|新型城镇化|超超临界发电|生物质能发电|核污染防治,40.4249,1.7468,330234.48,255192.6089,2.925,3.2189,20110201,,,,
300171.SZ,300171,东富龙,创业板,上海,医疗保健,工业(A股),融资融券|智能医疗|机器人概念|医疗器械概念|基因测序|深股通|细胞免疫治疗|独角兽概念|华为概念|生物疫苗|合成生物|DeepSeek概念,45.9396,1.157,920525.3041,676314.1407,1.2108,1.8326,20110201,,,,
300194.SZ,300194,福安药业,创业板,重庆,化学制药,医疗保健(A股),融资融券|深股通|参股银行|仿制药一致性评价|流感|幽门螺杆菌概念|肝炎概念|猴痘概念|创新药|西部大开发,59.1788,1.03,455659.8423,370875.8347,0.8516,0.9194,20110322,,,,
300175.SZ,300175,ST朗源,创业板,山东,食品,日常消费品(A股),土地流转|冷链物流|期货概念|ST板块|工业大麻|人民币贬值受益|数据中心|数字经济,,6.1793,307903.2,307903.2,1.8531,2.4366,20110215,,,,
300180.SZ,300180,华峰超纤,创业板,上海,化纤,原材料(A股),移动支付|融资融券|创投|互联网金融|一带一路|参股券商|深股通|蚂蚁集团概念|区块链|腾讯概念|工业互联网|华为概念|华为汽车|数字货币|跨境支付(CIPS)|华为鲲鹏|比亚迪概念|信创|数据要素|长安汽车概念|低空经济,141.9049,2.024,947450.3634,921415.9984,7.3341,10.247,20110222,,,,
002545.SZ,002545,东方铁塔,主板,山东,农药化肥,原材料(A股),智能电网|融资融券|特高压|一带一路|风电|深股通|化肥|2025年报预增,25.0308,2.9556,3019338.6754,2742907.3193,2.6706,5.9232,20110211,20260331,2.3682,20260331,479367407.04
002550.SZ,002550,千红制药,主板,江苏,生物制药,医疗保健(A股),深股通|仿制药一致性评价|肝炎概念|创新药|合成生物,20.7954,2.9055,829310.4,609923.6366,0.8945,1.0345,20110218,20260331,7.2959,20260331,92440402.47999999
002544.SZ,002544,普天科技,主板,广东,通信设备,信息技术(A股),物联网|融资融券|智慧城市|网络安全|一带一路|机器人概念|粤港澳大湾区|汽车电子|5G|水利|卫星导航|深股通|军工|乡村振兴|农机|军民融合|雄安新区|华为概念|数字孪生|横琴新区|数字乡村|数据中心|储能|东数西算(算力)|PCB概念|国企改革|6G概念|数据要素|低空经济|商业航天|2025年报预增,630.0218,4.2472,1582241.2943,1582088.9277,1.9543,3.0303,20110128,20260331,1.4652,20260331,-539132602.22
002541.SZ,002541,鸿路钢构,主板,安徽,钢加工,工业(A股),融资融券|机器人概念|光伏概念|PPP概念|深股通|装配式建筑|同花顺中特估100,21.3946,1.3701,1350365.9168,971008.1324,3.3199,4.7722,20110118,20260331,1.3648,20260331,-1075998113.47
601116.SH,601116,三江购物,主板,浙江,超市连锁,日常消费品(A股),融资融券|冷链物流|沪股通|阿里巴巴概念|共同富裕示范区|预制菜,35.0995,1.9643,657761.7584,657761.7584,1.6872,4.5412,20110302,20260331,1.2494,,
002570.SZ,002570,贝因美,主板,浙江,乳制品,日常消费品(A股),融资融券|乳业|养老概念|三胎概念|跨境电商|深股通|网红经济|共同富裕示范区|NFT概念|宠物经济|回购增持再贷款概念|DeepSeek概念,33.998,3.2154,523821.0165,523797.7365,1.9428,2.2148,20110412,20260331,0.9844,20260331,56820953.419999994
002551.SZ,002551,尚荣医疗,主板,深圳,医疗保健,医疗保健(A股),粤港澳大湾区|养老概念|医疗器械概念|独角兽概念|人民币贬值受益,,1.0924,270558.265,195578.3459,2.2939,2.9396,20110225,20260331,2.5764,20260331,-31953113.95
300177.SZ,300177,中海达,创业板,广东,通信设备,信息技术(A股),融资融券|智慧城市|创投|海工装备|一带一路|旅游概念|机器人概念|粤港澳大湾区|3D打印|汽车电子|5G|高铁|无人机|水利|卫星导航|车联网(车路协同)|深股通|农机|虚拟现实|无人驾驶|芯片概念|智能物流|百度概念|华为概念|数字孪生|专精特新|时空大数据|飞行汽车(eVTOL)|低空经济|人形机器人|DeepSeek概念,,4.7988,605753.6197,493530.8463,2.4257,2.6244,20110215,,,,
300176.SZ,300176,鸿特科技,创业板,广东,汽车配件,非日常生活消费品(A股),新能源汽车|特斯拉概念|粤港澳大湾区|股权转让(并购重组)|宁德时代概念|人民币贬值受益|低空经济|2025年报预增,47.8264,2.3962,235466.7264,235466.7264,3.0111,4.0201,20110215,,,,
002542.SZ,002542,*ST中岩,主板,北京,建筑工程,工业(A股),新疆振兴|文化传媒概念|一带一路|旅游概念|PPP概念|地下管网|ST板块|特色小镇|芯片概念|数据中心|新型城镇化|国企改革|低空经济|云计算,,,274529.7442,267333.2352,2.3187,4.0127,20110128,20260331,0.7818,20260331,-79876411.03
300181.SZ,300181,佐力药业,创业板,浙江,中成药,医疗保健(A股),融资融券|医药电商|深股通|细胞免疫治疗|独角兽概念|共同富裕示范区|创新药,15.461,2.8532,977032.5577,839854.9102,1.3988,1.4784,20110222,,,,
601700.SH,601700,风范股份,主板,江苏,电气设备,工业(A股),智能电网|融资融券|特高压|一带一路|沪股通|光伏概念|化债概念(AMC概念)|柔性直流输电|硅能源|国企改革|回购增持再贷款概念,,2.8058,603541.369,603541.369,1.5914,3.2293,20110118,20260331,1.0992,,
601137.SH,601137,博威合金,主板,浙江,小金属,原材料(A股),上证380成份股|融资融券|海工装备|新能源汽车|充电桩|一带一路|机器人概念|沪股通|光伏概念|5G|高铁|锂电池概念|人工智能|芯片概念|富士康概念|国产航母|消费电子概念|无线耳机|东数西算(算力)|数字经济|比亚迪概念|高压快充|TOPCON电池|先进封装|6G概念|液冷服务器|AI手机|铜缆高速连接|商业航天|回购增持再贷款概念|AI智能体|DeepSeek概念,160.834,2.1407,2008733.8028,2007246.6428,3.2524,5.5478,20110127,20260331,1.5489,,
300193.SZ,300193,佳士科技,创业板,深圳,专用机械,工业(A股),机器人概念|人民币贬值受益|高股息精选,19.0604,1.5803,377666.0954,332565.0887,2.5191,2.982,20110322,,,,
300183.SZ,300183,东软载波,创业板,山东,通信设备,信息技术(A股),智能电网|物联网|融资融券|苹果概念|智慧城市|充电桩|智能家居|光伏概念|阿里巴巴概念|风电|深股通|人工智能|芯片概念|工业互联网|小米概念|知识产权保护|电力物联网|国产操作系统|数据中心|储能|MCU芯片|专精特新|虚拟电厂|信创|国企改革,588.6226,1.9935,616657.9796,494581.673,2.2153,3.5549,20110222,,,,
300197.SZ,300197,节能铁汉,创业板,深圳,环境保护,工业(A股),融资融券|智慧城市|污水处理|充电桩|一带一路|旅游概念|粤港澳大湾区|水利|央企国企改革|PPP概念|地下管网|深股通|乡村振兴|雄安新区|农业种植|垃圾分类|碳中和|土壤修复|新型城镇化|国企改革|回购增持再贷款概念,,,477412.9909,477400.9159,2.4158,3.722,20110329,,,,
002543.SZ,002543,万和电气,主板,广东,家用电器,非日常生活消费品(A股),融资融券|创投|智能家居|一带一路|粤港澳大湾区|家用电器|深股通|人工智能|独角兽概念|百度概念|华为概念|氢能源|净水概念|空气能热泵|AIGC概念|短剧游戏|DeepSeek概念,26.8251,1.1975,578520.8,514738.8826,0.5063,1.4481,20110128,20260331,1.2626,20260331,55858696.84
601519.SH,601519,大智慧,主板,上海,软件服务,信息技术(A股),融资融券|互联网金融|沪股通|股权转让(并购重组)|数据中心|鸿蒙概念|AI应用,,16.5913,2152271.12,2152271.12,3.079,6.1521,20110128,20260331,2.9836,,
002552.SZ,002552,宝鼎科技,主板,浙江,元器件,信息技术(A股),互联网金融|黄金概念|汽车电子|5G|深股通|股权转让(并购重组)|PCB概念|国企改革|2026一季报预增,150.4626,11.9372,1869313.3248,1775448.8464,9.8032,26.9787,20110225,20260331,1.1559,20260331,47333409.96
002546.SZ,002546,新联电子,主板,江苏,电气设备,工业(A股),智能电网|物联网|充电桩|深股通|电力物联网|虚拟电厂|数据要素|2025年报预增,11.2494,1.7187,650558.2949,624961.0349,2.0928,3.3893,20110211,20260331,12.736,20260331,14176989.11
601799.SH,601799,星宇股份,主板,江苏,汽车配件,非日常生活消费品(A股),上证380成份股|中证500成份股|融资融券|机器人概念|沪股通|汽车电子|无人驾驶|华为汽车|MicroLED概念|毫米波雷达|智能座舱|人形机器人,25.474,3.7403,4137209.346,4137209.346,1.7241,3.7722,20110201,20260331,1.9045,,
300184.SZ,300184,力源信息,创业板,湖北,元器件,信息技术(A股),智能电网|物联网|融资融券|智能穿戴|特斯拉概念|智能家居|机器人概念|光伏概念|汽车电子|5G|跨境电商|车联网(车路协同)|深股通|人工智能|OLED|芯片概念|腾讯概念|小米概念|独角兽概念|消费电子概念|华为概念|电力物联网|华为海思概念股|ETC|无线耳机|数据中心|第三代半导体|储能|MCU芯片|汽车芯片|传感器|PCB概念|比亚迪概念|6G概念|存储芯片|液冷服务器|星闪概念|2025年报预增,105.5019,4.3039,1814026.6243,1661110.066,12.8462,13.247,20110222,,,,
300182.SZ,300182,捷成股份,创业板,北京,影视音像,通讯业务(A股),融资融券|文化传媒概念|在线教育|阿里巴巴概念|深股通|虚拟现实|人工智能|腾讯概念|小米概念|百度概念|华为概念|抖音概念(字节概念)|快手概念|NFT概念|元宇宙|虚拟数字人|数字经济|AIGC概念|ChatGPT概念|数据要素|华为昇腾|短剧游戏|多模态AI|Sora概念(文生视频)|AI语料|军工信息化|华为盘古|IP经济(谷子经济)|AI智能体|DeepSeek概念|AI应用,76.4176,1.7089,1454448.7951,1233614.4131,3.8705,4.1557,20110222,,,,
002769.SZ,002769,普路通,主板,广东,仓储物流,金融(A股),一带一路|粤港澳大湾区|跨境电商|储能|钠离子电池|绿色电力|碳交易|虚拟电厂|信创|AIGC概念|国企改革|AI应用,91.2922,2.5462,299401.0793,299154.2045,3.5973,4.7915,20150629,20260331,1.3518,20260331,-25464967.7
601616.SH,601616,广电电气,主板,上海,电气设备,工业(A股),智能电网|充电桩|风电|腾讯概念|数据中心|绿色电力,,1.5402,367080.3872,367080.3872,2.8674,4.0118,20110201,20260331,3.8169,,
300340.SZ,300340,科恒股份,创业板,广东,电气设备,信息技术(A股),稀土永磁|高端装备|新能源汽车|粤港澳大湾区|小金属概念|锂电池概念|燃料电池|宁德时代概念|氢能源|碳中和|钠离子电池|MicroLED概念|比亚迪概念|钙钛矿电池|国企改革|固态电池,,42.9974,276892.2886,274830.3773,2.2512,3.1112,20120726,,,,
300203.SZ,300203,聚光科技,创业板,浙江,电器仪表,信息技术(A股),物联网|融资融券|智慧城市|食品安全|污水处理|高端装备|医疗器械概念|PM2.5|PPP概念|深股通|芯片概念|垃圾分类|光刻胶|碳中和|回购增持再贷款概念,,2.5279,655605.6336,655040.8475,4.7489,6.2579,20110415,,,,
002558.SZ,002558,巨人网络,主板,重庆,互联网,通讯业务(A股),中证500成份股|融资融券|创投|互联网金融|手机游戏|旅游概念|网络游戏|阿里巴巴概念|参股保险|深股通|虚拟现实|人工智能|电子竞技|语音技术|腾讯概念|百度概念|华为概念|云游戏|鸿蒙概念|元宇宙|虚拟数字人|AIGC概念|ChatGPT概念|西部大开发|AI智能体|DeepSeek概念|AI应用|2026一季报预增,29.0959,3.1288,5104909.4541,5104909.4541,2.3202,3.8654,20110302,20260331,1.9862,20260331,1293297624.24
002555.SZ,002555,三七互娱,主板,安徽,互联网,通讯业务(A股),融资融券|创投|文化传媒概念|手机游戏|在线教育|养老概念|网络游戏|深股通|虚拟现实|人工智能|电子竞技|华为概念|云游戏|NFT概念|元宇宙|虚拟数字人|AIGC概念|ChatGPT概念|脑机接口|多模态AI|Sora概念(文生视频)|高股息精选|AI智能体|AI应用,14.9886,3.1925,4347047.0432,3119160.1383,2.5059,2.8524,20110302,20260331,1.3406,20260331,330253217.5
002548.SZ,002548,金新农,主板,深圳,饲料,日常消费品(A股),融资融券|生态农业|机器人概念|猪肉|乡村振兴,,3.4096,356942.8466,346727.2131,2.1436,3.114,20110218,20260331,0.3715,20260331,-55000321.2
300229.SZ,300229,拓尔思,创业板,北京,软件服务,信息技术(A股),融资融券|互联网金融|网络安全|机器人概念|阿里巴巴概念|深股通|军工|乡村振兴|人工智能|军民融合|蚂蚁集团概念|腾讯概念|小米概念|知识产权保护|华为概念|数字货币|数据中心|专精特新|元宇宙|数据安全|虚拟数字人|智慧政务|东数西算(算力)|电子身份证|数字经济|华为鲲鹏|信创|Web3.0|AIGC概念|ChatGPT概念|MLOps概念|数据要素|华为昇腾|多模态AI|Sora概念(文生视频)|AI语料|军工信息化|华为盘古|AI智能体|DeepSeek概念|AI应用,,4.1656,1569896.8148,1568835.3287,2.6571,3.4649,20110615,,,,
002706.SZ,002706,良信股份,主板,上海,电气设备,工业(A股),智能电网|物联网|融资融券|新能源汽车|充电桩|智能家居|光伏概念|核电|风电|深股通|华为概念|数据中心|储能|换电概念,57.0427,3.6839,1512849.4019,1231671.4629,6.7112,7.2551,20140121,20260331,2.0596,20260331,-14923386.049999997
002559.SZ,002559,亚威股份,主板,江苏,机床制造,工业(A股),高端装备|新能源汽车|机器人概念|光伏概念|深股通|军工|OLED|军民融合|芯片概念|智能物流|工业互联网|华为概念|光刻胶|工业母机|比亚迪概念|机器视觉|信创|存储芯片|新型工业化,54.4336,3.3141,575054.2151,527189.2394,6.0987,6.7254,20110303,20260331,1.2743,20260331,-21126798.48
601216.SH,601216,君正集团,主板,内蒙,化工原料,原材料(A股),上证380成份股|中证500成份股|融资融券|煤化工概念|天然气|互联网金融|沪股通|阿里巴巴概念|参股券商|航运概念|智能物流|水泥概念|氢能源|参股银行|生物疫苗|可降解塑料|煤炭概念|绿色电力|数字经济|统一大市场|西部大开发,13.6587,1.5177,4531215.3384,4531215.3384,0.5491,1.4618,20110222,20260331,1.3595,,
601789.SH,601789,宁波建工,主板,浙江,建筑工程,工业(A股),融资融券|沪股通|水利|阿里巴巴概念|参股券商|PPP概念|区块链|装配式建筑|腾讯概念|百度概念|数据中心|东数西算(算力)|国资云|新型城镇化|国企改革|低空经济|房屋检测,33.6626,1.2638,794208.1679,566222.0654,7.2583,9.9249,20110816,20260331,0.9472,,
002553.SZ,002553,南方精工,主板,江苏,汽车配件,非日常生活消费品(A股),物联网|融资融券|新能源汽车|机器人概念|无人机|深股通|锂电池概念|人工智能|芯片概念|语音技术|无线耳机|MCU芯片|专精特新|汽车芯片|比亚迪概念|减速器|ChatGPT概念|2025年报预增,20.5129,4.5111,708939.7358,513956.5358,2.9548,3.4592,20110225,20260331,5.1248,20260331,13659732.190000001
300205.SZ,300205,*ST天喻,创业板,湖北,通信设备,信息技术(A股),物联网|移动支付|互联网金融|网络安全|5G|ST板块|人工智能|量子科技|区块链|华为概念|ETC|数字货币|专精特新|数据安全|跨境支付(CIPS)|华为鲲鹏|财税数字化,,5.8839,244701.864,244701.864,0.5143,0.846,20110421,,,,
300220.SZ,300220,金运激光,创业板,湖北,专用机械,信息技术(A股),高端装备|3D打印|区块链|无人零售|人民币贬值受益|专精特新|NFT概念|元宇宙|数据确权|IP经济(谷子经济),1341.2768,33.3193,202003.2,201761.8489,2.2136,4.4082,20110525,,,,
300198.SZ,300198,*ST纳川,创业板,福建,塑料,工业(A股),污水处理|新能源汽车|一带一路|核电|水利|PPP概念|地下管网|ST板块|锂电池概念|无人驾驶|海峡两岸|新型城镇化|汽车热管理|减速器,,4.9768,239319.2613,238082.2306,1.4621,1.8368,20110407,,,,
300188.SZ,300188,国投智能,创业板,福建,软件服务,信息技术(A股),融资融券|智慧城市|食品安全|安防|智能穿戴|网络安全|机器人概念|无人机|职业教育|央企国企改革|阿里巴巴概念|福建自贸区|车联网(车路协同)|深股通|军工|人工智能|区块链|人脸识别|腾讯概念|知识产权保护|消费电子概念|华为概念|数字乡村|国产操作系统|数字货币|数据中心|鸿蒙概念|元宇宙|海峡两岸|数据安全|EDR概念|东数西算(算力)|电子身份证|数字经济|国资云|华为鲲鹏|信创|AIGC概念|国企改革|数据确权|ChatGPT概念|数据要素|低空经济|Sora概念(文生视频)|财税数字化|AI眼镜|AI智能体|DeepSeek概念|AI应用,,4.0696,1015902.1804,1011211.1534,2.5276,4.2831,20110316,,,,
300195.SZ,300195,长荣股份,创业板,天津,轻工机械,工业(A股),物联网|高端装备|网络安全|一带一路|京津冀一体化|机器人概念|光伏概念|医疗器械概念|锂电池概念|人工智能|区块链|智能物流|工业互联网|烟草|数据中心|C2M概念|专精特新|工业母机|绿色电力|中俄贸易概念|数字经济|机器视觉|信创|ERP概念|新型工业化,109.8761,0.9898,264393.6397,195851.7793,3.6029,3.8679,20110329,,,,
300196.SZ,300196,长海股份,创业板,江苏,玻璃,工业(A股),光伏概念|深股通|PCB概念,30.9882,2.1657,1011577.993,611142.0604,25.0788,32.0019,20110329,,,,
300187.SZ,300187,永清环保,创业板,湖南,环境保护,工业(A股),智能电网|固废处理|污水处理|充电桩|小金属概念|PM2.5|风电|PPP概念|雄安新区|医疗废物处理|碳中和|光伏建筑一体化|储能|土壤修复|金属回收|新型城镇化|比亚迪概念|生物质能发电|AI智能体,33.1462,3.2159,372523.9892,370362.8513,2.8605,5.3959,20110308,,,,
